trial,pFinf,pFnoninf,pO,past_rew_ch,past_rew_unch,past_Finf_ch,past_Finf_unch,past_Fnoninf_ch,past_Fnoninf_unch,past_O_ch,past_O_unch,subj,rts
50.0,-0.44183275227903906,0.44183275227903906,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7790.0,1.8932000000001865
51.0,-0.8472978603872034,-0.3677247801253173,-2.197224577336219,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7790.0,1.7935999999996277
52.0,-0.3677247801253173,0.7731898882334817,2.197224577336219,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7790.0,1.3842000000001864
53.0,0.44183275227903906,0.3677247801253173,2.197224577336219,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7790.0,1.0123000000007452
54.0,-0.3677247801253173,-0.3677247801253173,-1.945910149055313,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7790.0,1.3391000000005588
55.0,0.44183275227903906,0.7731898882334817,2.197224577336219,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7790.0,2.648
56.0,0.8472978603872034,-0.7731898882334817,2.197224577336219,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7790.0,1.0854000000003723
57.0,0.7731898882334817,-0.8472978603872034,-2.197224577336219,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7790.0,2.439800000000745
58.0,0.8472978603872034,-0.44183275227903906,-0.25131442828090617,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7790.0,2.9225999999996275
59.0,0.3677247801253173,-0.8472978603872034,-1.945910149055313,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7790.0,1.6745999999996277
60.0,0.3677247801253173,-0.7731898882334817,-2.197224577336219,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,7790.0,1.9416000000005589
61.0,0.8472978603872034,0.8472978603872034,1.0986122886681093,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7790.0,3.1059000000003727
62.0,-0.44183275227903906,0.7731898882334817,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7790.0,1.7004000000003723
63.0,-0.44183275227903906,-0.8472978603872034,-1.0986122886681093,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,7790.0,2.235700000000186
64.0,-0.44183275227903906,0.3677247801253173,0.25131442828090617,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7790.0,2.9889000000003727
65.0,-0.44183275227903906,-0.7731898882334817,-2.197224577336219,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7790.0,1.5775
66.0,-0.3677247801253173,-0.7731898882334817,-1.945910149055313,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,7790.0,2.057600000000559
67.0,-0.8472978603872034,-0.44183275227903906,-1.0986122886681093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7790.0,3.349
68.0,-0.7731898882334817,0.3677247801253173,-2.197224577336219,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7790.0,2.332
69.0,0.8472978603872034,0.44183275227903906,1.0986122886681093,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7790.0,2.1742000000001864
70.0,0.44183275227903906,-0.8472978603872034,0.25131442828090617,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7790.0,5.158
71.0,0.7731898882334817,0.7731898882334817,1.945910149055313,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7790.0,1.1235
72.0,0.8472978603872034,-0.7731898882334817,2.197224577336219,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7790.0,4.783900000000372
73.0,-0.8472978603872034,-0.7731898882334817,-2.197224577336219,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7790.0,1.6147999999998135
74.0,-0.44183275227903906,0.7731898882334817,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7790.0,6.218
75.0,-0.3677247801253173,-0.3677247801253173,-1.945910149055313,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7790.0,3.0685
76.0,-0.7731898882334817,-0.44183275227903906,-2.197224577336219,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7790.0,0.6309000000003725
77.0,-0.44183275227903906,-0.44183275227903906,-1.0986122886681093,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7790.0,3.241
78.0,0.3677247801253173,-0.7731898882334817,-2.197224577336219,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7790.0,2.9942000000001863
79.0,-0.3677247801253173,0.8472978603872034,1.945910149055313,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,7790.0,1.943
80.0,0.3677247801253173,-0.44183275227903906,0.25131442828090617,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,7790.0,3.0943000000007452
81.0,-0.44183275227903906,0.44183275227903906,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,7790.0,2.8180999999996277
82.0,0.7731898882334817,0.3677247801253173,1.945910149055313,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7790.0,1.43
83.0,0.8472978603872034,-0.44183275227903906,-0.25131442828090617,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7790.0,1.3775
84.0,0.44183275227903906,-0.7731898882334817,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7790.0,1.7731000000005588
85.0,0.8472978603872034,0.7731898882334817,2.197224577336219,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7790.0,1.004800000000745
86.0,0.8472978603872034,0.3677247801253173,2.197224577336219,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,7790.0,2.15
87.0,-0.3677247801253173,0.44183275227903906,-0.25131442828090617,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7790.0,1.5142000000001865
88.0,-0.3677247801253173,0.3677247801253173,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,7790.0,4.166399999999441
89.0,0.3677247801253173,-0.8472978603872034,-1.945910149055313,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7790.0,0.9055999999996276
90.0,-0.7731898882334817,-0.7731898882334817,-1.945910149055313,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7790.0,0.590300000000745
91.0,-0.7731898882334817,-0.3677247801253173,-1.945910149055313,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7790.0,1.017
92.0,-0.44183275227903906,0.8472978603872034,-0.25131442828090617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7790.0,1.7174000000003724
93.0,0.3677247801253173,0.7731898882334817,1.945910149055313,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7790.0,1.4777999999998135
94.0,0.44183275227903906,0.7731898882334817,2.197224577336219,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,7790.0,3.123800000000745
95.0,-0.8472978603872034,0.44183275227903906,0.25131442828090617,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7790.0,3.300199999999255
96.0,-0.8472978603872034,0.8472978603872034,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7790.0,2.0112000000001866
97.0,-0.8472978603872034,-0.3677247801253173,-2.197224577336219,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7790.0,1.3992000000001865
98.0,0.7731898882334817,-0.3677247801253173,2.197224577336219,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7790.0,1.9965
99.0,-0.8472978603872034,0.7731898882334817,-2.197224577336219,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,7790.0,1.0790999999996278
100.0,0.44183275227903906,0.44183275227903906,1.0986122886681093,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7790.0,1.2818999999994412
101.0,-0.7731898882334817,0.7731898882334817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7790.0,2.081100000000559
102.0,-0.3677247801253173,0.7731898882334817,2.197224577336219,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7790.0,3.549700000000186
103.0,-0.8472978603872034,-0.8472978603872034,-1.0986122886681093,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7790.0,1.706800000000745
104.0,0.8472978603872034,-0.8472978603872034,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7790.0,2.498199999999255
105.0,0.44183275227903906,0.3677247801253173,2.197224577336219,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7790.0,2.336
106.0,-0.7731898882334817,-0.8472978603872034,-2.197224577336219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7790.0,0.8232000000001862
107.0,0.7731898882334817,-0.44183275227903906,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7790.0,3.3135999999996275
108.0,-0.7731898882334817,0.8472978603872034,2.197224577336219,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,7790.0,2.4571000000005587
109.0,0.3677247801253173,0.44183275227903906,2.197224577336219,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7790.0,2.5557000000001864
110.0,0.3677247801253173,-0.3677247801253173,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7790.0,0.9251000000005588
111.0,-0.44183275227903906,-0.3677247801253173,-2.197224577336219,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,7790.0,1.1750999999996277
112.0,0.3677247801253173,0.3677247801253173,1.945910149055313,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7790.0,2.480700000000186
113.0,0.44183275227903906,-0.44183275227903906,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7790.0,2.9569000000003727
114.0,0.7731898882334817,-0.8472978603872034,-2.197224577336219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7790.0,0.9890999999996276
115.0,-0.3677247801253173,-0.8472978603872034,-2.197224577336219,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7790.0,0.8980999999996274
116.0,0.8472978603872034,0.8472978603872034,1.0986122886681093,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7790.0,1.6062000000001866
117.0,-0.8472978603872034,0.3677247801253173,-1.945910149055313,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7790.0,2.0007999999998134
118.0,0.44183275227903906,-0.3677247801253173,-0.25131442828090617,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7790.0,2.945300000000745
119.0,0.7731898882334817,0.8472978603872034,2.197224577336219,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7790.0,0.9975999999996276
120.0,0.8472978603872034,-0.3677247801253173,1.945910149055313,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7790.0,2.835
121.0,-0.7731898882334817,0.44183275227903906,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7790.0,1.4194000000003724
122.0,0.7731898882334817,-0.7731898882334817,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7790.0,2.5437999999998135
123.0,0.44183275227903906,0.8472978603872034,1.0986122886681093,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7790.0,1.5129000000003723
124.0,-0.44183275227903906,-0.8472978603872034,-1.0986122886681093,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7790.0,3.1965999999996275
125.0,0.3677247801253173,0.8472978603872034,2.197224577336219,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,7790.0,0.8617000000001863
126.0,0.7731898882334817,0.44183275227903906,2.197224577336219,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7790.0,0.6671000000005588
127.0,-0.3677247801253173,-0.44183275227903906,-2.197224577336219,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7790.0,0.5277000000001862
2.0,0.3677247801253173,0.8472978603872034,2.197224577336219,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,959.0,1.388600000000093
3.0,0.7731898882334817,-0.44183275227903906,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,959.0,1.0112999999998136
4.0,0.8472978603872034,0.7731898882334817,2.197224577336219,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,959.0,1.4441999999997206
5.0,-0.44183275227903906,-0.7731898882334817,-2.197224577336219,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,959.0,1.3058999999999068
6.0,-0.7731898882334817,-0.44183275227903906,-2.197224577336219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,1.116
7.0,0.44183275227903906,-0.3677247801253173,-0.25131442828090617,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,959.0,1.5315
8.0,0.3677247801253173,-0.3677247801253173,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,959.0,1.4757999999998135
9.0,0.44183275227903906,-0.8472978603872034,0.25131442828090617,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,959.0,1.9568999999999068
10.0,-0.8472978603872034,0.8472978603872034,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,959.0,1.503
11.0,-0.8472978603872034,0.44183275227903906,0.25131442828090617,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,959.0,2.0231000000000927
12.0,0.7731898882334817,0.3677247801253173,1.945910149055313,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,959.0,1.9152000000001865
13.0,-0.44183275227903906,-0.3677247801253173,-2.197224577336219,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,959.0,0.7873999999999068
14.0,-0.44183275227903906,0.3677247801253173,0.25131442828090617,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,959.0,0.9103999999999067
15.0,0.44183275227903906,0.44183275227903906,1.0986122886681093,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,959.0,0.9295
16.0,0.3677247801253173,-0.8472978603872034,-1.945910149055313,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,959.0,1.4221999999997206
17.0,-0.8472978603872034,0.7731898882334817,-2.197224577336219,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,959.0,0.8422000000001862
18.0,0.44183275227903906,0.8472978603872034,1.0986122886681093,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,959.0,0.8582000000001863
19.0,0.7731898882334817,-0.7731898882334817,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,959.0,1.290399999999907
20.0,-0.3677247801253173,0.44183275227903906,-0.25131442828090617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,959.0,1.197899999999907
21.0,-0.44183275227903906,-0.8472978603872034,-1.0986122886681093,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,959.0,0.7987000000001863
22.0,-0.3677247801253173,0.7731898882334817,2.197224577336219,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,959.0,1.4682999999998134
23.0,-0.44183275227903906,0.8472978603872034,-0.25131442828090617,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,959.0,0.5313000000002794
24.0,0.7731898882334817,0.7731898882334817,1.945910149055313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,959.0,1.2551000000000931
25.0,-0.44183275227903906,0.7731898882334817,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,959.0,0.6711999999997206
26.0,-0.7731898882334817,0.8472978603872034,2.197224577336219,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,959.0,0.9982999999998137
27.0,0.3677247801253173,0.7731898882334817,1.945910149055313,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,959.0,1.0936000000000932
28.0,0.7731898882334817,0.8472978603872034,2.197224577336219,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,959.0,1.2027000000001864
29.0,0.8472978603872034,0.3677247801253173,2.197224577336219,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,959.0,0.8872000000001863
30.0,-0.7731898882334817,0.7731898882334817,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,959.0,2.775399999999907
31.0,-0.8472978603872034,0.3677247801253173,-1.945910149055313,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,959.0,0.5937000000001863
32.0,-0.7731898882334817,0.3677247801253173,-2.197224577336219,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,959.0,1.582600000000093
33.0,-0.44183275227903906,-0.44183275227903906,-1.0986122886681093,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,959.0,0.9742999999998136
34.0,-0.3677247801253173,0.8472978603872034,1.945910149055313,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,959.0,1.665899999999907
35.0,-0.3677247801253173,-0.3677247801253173,-1.945910149055313,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,959.0,1.1062000000001866
36.0,0.8472978603872034,-0.44183275227903906,-0.25131442828090617,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,959.0,1.2291000000000931
37.0,0.3677247801253173,0.44183275227903906,2.197224577336219,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,959.0,1.8366000000000928
38.0,0.8472978603872034,0.8472978603872034,1.0986122886681093,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,959.0,0.8438999999999068
39.0,0.7731898882334817,0.44183275227903906,2.197224577336219,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,959.0,1.3425
40.0,0.7731898882334817,-0.8472978603872034,-2.197224577336219,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,959.0,1.0002000000001863
41.0,0.44183275227903906,0.3677247801253173,2.197224577336219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,0.7058000000002794
42.0,0.8472978603872034,-0.7731898882334817,2.197224577336219,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,959.0,1.1675
43.0,-0.3677247801253173,-0.8472978603872034,-2.197224577336219,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,959.0,1.2627000000001865
44.0,-0.7731898882334817,-0.3677247801253173,-1.945910149055313,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,959.0,1.3365
45.0,0.3677247801253173,0.3677247801253173,1.945910149055313,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,959.0,1.3522999999998135
46.0,-0.7731898882334817,-0.8472978603872034,-2.197224577336219,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,959.0,1.9671000000000929
47.0,-0.44183275227903906,0.44183275227903906,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,959.0,0.9836000000000933
48.0,-0.3677247801253173,0.3677247801253173,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,959.0,1.596600000000093
49.0,0.8472978603872034,-0.3677247801253173,1.945910149055313,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,959.0,1.4541000000000932
50.0,-0.8472978603872034,-0.3677247801253173,-2.197224577336219,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,959.0,1.859399999999907
51.0,0.7731898882334817,-0.3677247801253173,2.197224577336219,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,959.0,1.461899999999907
52.0,-0.7731898882334817,0.44183275227903906,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,959.0,1.8441999999997207
53.0,0.44183275227903906,-0.7731898882334817,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,1.1806000000000931
54.0,0.3677247801253173,-0.7731898882334817,-2.197224577336219,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,959.0,1.3026000000000932
55.0,0.3677247801253173,-0.44183275227903906,0.25131442828090617,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,959.0,0.7645
56.0,-0.7731898882334817,-0.7731898882334817,-1.945910149055313,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,959.0,0.9596000000000933
57.0,-0.8472978603872034,-0.8472978603872034,-1.0986122886681093,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,959.0,1.0332999999998136
58.0,0.8472978603872034,0.44183275227903906,1.0986122886681093,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,959.0,0.8408000000002794
59.0,0.44183275227903906,0.7731898882334817,2.197224577336219,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,959.0,0.8612999999998138
60.0,0.44183275227903906,-0.44183275227903906,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,959.0,1.116600000000093
61.0,-0.3677247801253173,-0.7731898882334817,-1.945910149055313,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,959.0,1.314399999999907
62.0,-0.8472978603872034,-0.44183275227903906,-1.0986122886681093,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,0.853
63.0,-0.8472978603872034,-0.7731898882334817,-2.197224577336219,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,959.0,0.8565
64.0,0.3677247801253173,-0.44183275227903906,0.25131442828090617,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,1.6337999999998134
65.0,-0.3677247801253173,0.3677247801253173,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,959.0,1.2726000000000932
66.0,-0.7731898882334817,-0.7731898882334817,-1.945910149055313,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,959.0,1.1627000000001866
67.0,0.44183275227903906,0.44183275227903906,1.0986122886681093,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,1.0411000000000932
68.0,-0.8472978603872034,-0.3677247801253173,-2.197224577336219,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,959.0,1.0685
69.0,-0.7731898882334817,0.3677247801253173,-2.197224577336219,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,959.0,2.208299999999814
70.0,0.3677247801253173,0.3677247801253173,1.945910149055313,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,959.0,1.3985
71.0,-0.44183275227903906,-0.8472978603872034,-1.0986122886681093,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,959.0,2.079399999999907
72.0,0.8472978603872034,-0.7731898882334817,2.197224577336219,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,959.0,0.9135
73.0,0.44183275227903906,-0.3677247801253173,-0.25131442828090617,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,959.0,1.939199999999721
74.0,0.44183275227903906,-0.7731898882334817,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,959.0,1.832899999999907
75.0,-0.7731898882334817,-0.3677247801253173,-1.945910149055313,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,959.0,1.3312999999998134
76.0,0.7731898882334817,-0.44183275227903906,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,959.0,1.2221999999997206
77.0,0.3677247801253173,-0.7731898882334817,-2.197224577336219,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,959.0,1.771600000000093
78.0,-0.7731898882334817,-0.44183275227903906,-2.197224577336219,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,959.0,1.4328999999999068
79.0,0.8472978603872034,-0.8472978603872034,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,959.0,1.51
80.0,-0.8472978603872034,-0.44183275227903906,-1.0986122886681093,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,959.0,1.0087999999998136
81.0,-0.7731898882334817,0.44183275227903906,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,959.0,1.158
82.0,-0.44183275227903906,-0.7731898882334817,-2.197224577336219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,1.102600000000093
83.0,-0.8472978603872034,-0.7731898882334817,-2.197224577336219,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,959.0,0.9647999999998136
84.0,0.8472978603872034,-0.3677247801253173,1.945910149055313,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,959.0,1.4991000000000931
85.0,-0.44183275227903906,-0.44183275227903906,-1.0986122886681093,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,959.0,1.107399999999907
86.0,0.3677247801253173,0.8472978603872034,2.197224577336219,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,959.0,1.2717999999998135
87.0,0.8472978603872034,0.44183275227903906,1.0986122886681093,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,959.0,0.9367000000001864
88.0,0.44183275227903906,0.7731898882334817,2.197224577336219,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,959.0,1.628899999999907
89.0,0.7731898882334817,0.3677247801253173,1.945910149055313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,959.0,1.3778999999999069
90.0,0.3677247801253173,0.44183275227903906,2.197224577336219,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,959.0,0.9145
91.0,-0.3677247801253173,0.44183275227903906,-0.25131442828090617,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,959.0,1.054899999999907
92.0,0.7731898882334817,0.8472978603872034,2.197224577336219,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,959.0,1.4707000000001864
93.0,-0.44183275227903906,-0.3677247801253173,-2.197224577336219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,1.1462000000001864
94.0,-0.3677247801253173,0.8472978603872034,1.945910149055313,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,959.0,1.1498999999999069
95.0,-0.8472978603872034,0.3677247801253173,-1.945910149055313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,1.338100000000093
96.0,0.3677247801253173,-0.8472978603872034,-1.945910149055313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,1.1218999999999069
97.0,0.7731898882334817,0.7731898882334817,1.945910149055313,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,959.0,1.1823000000002795
98.0,0.8472978603872034,0.8472978603872034,1.0986122886681093,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,959.0,0.9667999999998136
99.0,-0.3677247801253173,-0.44183275227903906,-2.197224577336219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,959.0,0.9591000000000932
100.0,0.8472978603872034,-0.44183275227903906,-0.25131442828090617,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,959.0,0.9643999999999068
101.0,-0.8472978603872034,0.8472978603872034,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,959.0,1.3052999999998136
102.0,-0.8472978603872034,-0.8472978603872034,-1.0986122886681093,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,959.0,1.1709000000003722
103.0,0.8472978603872034,0.7731898882334817,2.197224577336219,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,959.0,0.9406000000000933
104.0,0.8472978603872034,0.3677247801253173,2.197224577336219,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,959.0,0.8715
105.0,-0.3677247801253173,-0.8472978603872034,-2.197224577336219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.0,0.9491000000000932
106.0,0.44183275227903906,-0.44183275227903906,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,959.0,1.114899999999907
107.0,-0.3677247801253173,-0.7731898882334817,-1.945910149055313,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,959.0,1.5282999999998135
